age,income,savings_rate,debt_ratio,purchase_power,purchasing_power
73,128012.48,0.46,0.5,235805865.55,46.29
69,150002.18,0.53,0.81,246147888.89,60.45
45,96484.37,0.3,0.52,275017421.64,99.97
45,105076.79,0.47,0.48,275005911.3,99.96
60,167625.64,0.55,0.5,263741513.76,84.54
66,113170.19,0.62,0.52,252933774.11,69.74
57,165704.95,0.35,0.74,267786385.2,90.07
65,144990.62,0.3,0.62,255012559.9,72.59
64,153255.04,0.38,0.35,256991952.3,75.3
56,94923.03,0.32,0.38,268978566.5,91.71
54,106061.26,0.46,0.54,270950090.91,94.41
53,119088.74,0.44,0.76,271775937.73,95.54
39,93619.85,0.39,0.4,273219081.42,97.51
39,92784.36,0.4,0.62,273198037.98,97.48
71,188407.81,0.53,0.46,241201882.87,53.68
68,124915.13,0.43,0.53,248554915.44,63.75
70,118302.1,0.4,0.47,243765260.7,57.19
55,110770.03,0.38,0.41,270022600.77,93.14
75,115013.22,0.36,0.76,229986163.29,38.32
52,106907.28,0.39,0.6,272550653.25,96.6
66,138186.98,0.35,0.8,252929506.87,69.73
82,119974.12,0.34,0.46,206574682.33,6.27
55,111052.5,0.26,0.48,270029017.72,93.14
69,132211.53,0.35,0.54,246214620.58,60.54
50,116386.37,0.26,0.82,273739596.79,98.22
55,107392.08,0.43,0.57,269999585.66,93.1
82,103179.53,0.45,0.59,206545755.15,6.23
77,151694.08,0.38,0.51,223816107.24,29.88
41,200632.87,0.52,0.47,274202432.14,98.86
66,142349.13,0.49,0.9,252894311.21,69.69
82,103024.06,0.4,0.67,206543535.62,6.23
46,128917.65,0.59,0.8,274899909.3,99.81
44,67421.56,0.33,0.75,274944752.5,99.87
49,128945.21,0.37,0.71,274189780.84,98.84
50,100245.97,0.6,0.47,273743179.04,98.23
43,119617.8,0.56,0.73,274764442.33,99.63
51,122888.29,0.36,0.51,273216749.63,97.51
55,99379.42,0.46,0.64,269989598.73,93.09
50,74983.05,0.38,0.72,273742506.64,98.23
72,96637.02,0.51,0.82,238518652.98,50.01
65,141182.13,0.53,0.72,254964375.87,72.52
42,71805.46,0.42,0.77,274536550.61,99.32
58,108555.64,0.34,0.45,266572743.59,88.41
44,88924.17,0.39,0.54,274956570.45,99.89
66,137234.71,0.45,0.42,252967975.5,69.79
40,103674.27,0.57,0.72,273719630.66,98.2
66,123616.54,0.45,0.86,252910961.5,69.71
80,96744.53,0.26,0.54,213768790.58,16.12
40,108491.81,0.47,0.45,273758296.37,98.25
57,85120.31,0.29,0.66,267804530.22,90.1
70,134874.81,0.43,0.85,243711909.94,57.12
82,126650.32,0.52,0.69,206523034.68,6.2
38,90249.39,0.51,0.39,272558788.0,96.61
53,109887.19,0.49,0.92,271754916.3,95.51
83,105879.32,0.34,0.81,202784469.05,1.08
49,103100.17,0.36,0.48,274216681.01,98.88
70,139810.41,0.36,0.86,243718253.3,57.12
41,86712.11,0.38,0.68,274195131.25,98.85
54,121283.96,0.43,0.55,270952017.34,94.41
63,113058.18,0.36,0.62,258802402.06,77.77
79,120684.01,0.26,0.84,217188623.15,20.8
56,117802.27,0.35,0.73,268940965.54,91.65
68,169799.9,0.55,0.42,248556310.62,63.75
60,98922.23,0.53,0.82,263715710.34,84.5
65,135644.6,0.36,0.46,255024489.01,72.6
61,116108.49,0.36,0.78,262183678.06,82.4
71,105830.82,0.4,0.74,241185034.51,53.66
66,116145.42,0.35,0.48,252968499.2,69.79
63,124439.2,0.48,0.5,258803573.63,77.78
54,104953.43,0.46,0.81,270921549.1,94.37
72,119298.65,0.49,0.62,238537113.59,50.03
75,114028.63,0.48,0.73,229976329.87,38.31
43,104264.32,0.42,0.65,274791791.4,99.66
74,152303.1,0.5,0.75,232911993.24,42.33
64,198952.15,0.42,0.65,256935781.62,75.22
67,99345.75,0.43,0.56,250801635.37,66.82
74,97563.73,0.36,0.59,232954528.37,42.39
38,125343.7,0.44,0.78,272522862.62,96.56
43,108151.84,0.38,0.64,274798360.62,99.67
66,136881.86,0.51,0.5,252948296.29,69.76
54,98865.61,0.49,0.85,270917083.8,94.36
75,99382.26,0.49,0.84,229967447.99,38.3
61,119750.89,0.38,0.4,262226647.12,82.46
80,107204.15,0.38,0.88,213722912.8,16.06
51,100711.88,0.56,0.68,273175334.8,97.45
68,119563.17,0.52,0.52,248544668.26,63.73
74,127348.9,0.49,0.55,232945008.93,42.37
70,104170.82,0.27,0.74,243748659.71,57.17
65,110809.12,0.47,0.81,254969468.08,72.53
79,81659.68,0.38,0.45,217213688.89,20.84
68,126492.65,0.39,0.54,248558066.08,63.75
67,124683.06,0.32,0.52,250819414.32,66.85
76,136461.94,0.34,0.75,226937137.88,34.15
40,95444.77,0.42,0.5,273757644.72,98.25
37,92885.37,0.42,0.45,271812024.77,95.59
73,98628.33,0.54,0.72,235775448.38,46.25
38,159176.22,0.32,0.77,272536027.96,96.58
37,112667.47,0.37,0.67,271795592.46,95.56
59,121482.09,0.38,0.56,265207927.24,86.54
54,96489.41,0.52,0.59,270939293.75,94.39
68,138918.2,0.26,0.63,248565365.65,63.76
50,184610.93,0.49,0.89,273679429.32,98.14
56,114799.9,0.52,0.75,268919883.76,91.63
66,114090.02,0.42,0.52,252957015.22,69.77
75,152665.53,0.41,0.58,230000391.49,38.34
71,139731.0,0.44,0.62,241192321.35,53.67
66,145806.48,0.54,0.7,252916218.09,69.72
49,80059.47,0.36,0.6,274203206.23,98.86
76,103249.54,0.51,0.82,226916021.11,34.12
47,130813.68,0.49,0.76,274767127.42,99.63
46,110628.86,0.45,0.65,274938614.6,99.87
74,143439.4,0.47,0.85,232904017.11,42.32
45,135436.44,0.41,0.85,274965100.35,99.9
75,82284.57,0.34,0.85,229983979.86,38.32
36,98561.33,0.43,0.89,270918621.5,94.36
71,119864.39,0.43,0.53,241204491.18,53.68
42,124034.45,0.53,0.51,274544341.75,99.33
39,102638.48,0.41,0.79,273178870.43,97.46
69,108636.95,0.44,0.72,246182620.22,60.5
63,93821.35,0.56,0.83,258762851.73,77.72
40,99399.98,0.33,0.48,273768561.99,98.26
51,118614.59,0.46,0.76,273174247.89,97.45
41,104385.57,0.39,0.47,274214217.55,98.87
59,105118.93,0.56,0.66,265177095.09,86.5
68,150291.71,0.53,0.46,248551732.02,63.74
63,99872.32,0.36,0.46,258818181.59,77.8
40,101009.96,0.43,0.39,273768061.69,98.26
51,138490.42,0.4,0.7,273186814.47,97.47
71,154605.75,0.36,0.6,241206269.83,53.68
71,165469.24,0.44,0.43,241221442.49,53.71
73,133729.98,0.44,0.57,235798074.36,46.28
71,140516.58,0.54,0.48,241197827.29,53.67
72,113220.15,0.37,0.91,238517648.23,50.0
58,187456.79,0.57,0.58,266522801.58,88.34
48,64927.49,0.49,0.58,274545888.42,99.33
38,81875.81,0.47,0.78,272529650.12,96.57
59,126268.77,0.55,0.71,265167974.18,86.49
46,89861.49,0.39,0.76,274936990.28,99.86
71,96691.11,0.22,0.72,241205547.95,53.68
50,107096.1,0.43,0.89,273715684.54,98.19
50,117572.69,0.41,0.51,273760271.03,98.25
70,151391.79,0.47,0.86,243700630.12,57.1
61,113020.91,0.64,0.84,262146128.51,82.35
37,108894.76,0.58,0.68,271771736.68,95.53
46,100734.88,0.42,0.71,274937044.69,99.86
77,121272.15,0.47,0.69,223781304.16,29.83
81,122902.89,0.39,0.42,210223507.88,11.27
52,103592.08,0.31,0.49,272570013.18,96.62
71,115607.58,0.53,0.91,241148524.31,53.61
57,123277.58,0.42,0.66,267790362.42,90.08
64,150135.64,0.4,0.61,256948903.95,75.24
42,68615.17,0.35,0.73,274544455.11,99.33
76,125821.41,0.3,0.68,226952451.76,34.17
74,116417.68,0.38,0.43,232972728.05,42.41
61,144212.34,0.41,0.73,262180725.05,82.4
59,141445.04,0.27,0.74,265197989.97,86.53
48,112273.14,0.33,0.46,274573216.04,99.37
79,117015.97,0.43,0.87,217164437.93,20.77
39,99240.27,0.28,0.49,273223310.45,97.52
40,112539.52,0.57,0.62,273728364.93,98.21
62,114864.06,0.26,0.48,260579270.55,80.21
59,177568.76,0.37,0.68,265189936.56,86.52
69,95386.16,0.47,0.6,246193584.29,60.51
50,110322.5,0.41,0.59,273750519.47,98.24
73,127707.05,0.31,0.72,235796005.93,46.28
53,135230.17,0.28,0.38,271846660.3,95.63
78,88015.36,0.56,0.83,220515584.08,25.36
50,124075.1,0.47,0.66,273733266.96,98.22
77,121769.88,0.34,0.86,223775524.1,29.82
59,131578.21,0.35,0.72,265190206.53,86.52
73,116358.15,0.42,0.43,235816841.41,46.31
55,122188.85,0.4,0.47,270015486.28,93.13
66,145310.0,0.5,0.83,252902078.56,69.7
59,104911.05,0.49,0.86,265164059.77,86.48
75,97657.78,0.31,0.54,230014529.29,38.36
77,127833.92,0.46,0.63,223788320.68,29.84
62,104346.47,0.32,0.66,260551855.14,80.17
44,55879.66,0.36,0.9,274935617.67,99.86
68,140642.83,0.28,0.89,248525737.26,63.71
41,71231.43,0.42,0.88,274178366.23,98.82
51,93792.05,0.5,0.87,273165069.85,97.44
77,118343.62,0.42,0.88,223764703.63,29.81
75,125407.92,0.28,0.53,230023919.63,38.38
55,130870.53,0.51,0.82,269956763.79,93.05
68,113532.95,0.52,0.71,248524474.19,63.7
75,119417.44,0.45,0.88,229960685.02,38.29
51,106513.04,0.53,0.7,273175164.89,97.45
45,113099.61,0.38,0.5,275013260.25,99.97
60,115325.13,0.56,0.71,263718302.24,84.5
48,101614.26,0.42,0.71,274537447.4,99.32
78,87848.43,0.53,0.52,220545421.12,25.4
69,172458.41,0.5,0.64,246176680.84,60.49
39,112322.78,0.3,0.75,273194598.6,97.48
53,113814.33,0.43,0.59,271797907.31,95.57
56,120276.88,0.39,0.58,268952700.07,91.67
75,94094.65,0.31,0.43,230024267.49,38.38
47,116118.86,0.33,0.85,274779477.58,99.65
46,161253.21,0.42,0.79,274915032.97,99.83
58,118478.64,0.36,0.35,266583361.83,88.43
57,107146.85,0.33,0.84,267781926.29,90.07
68,107433.24,0.37,0.76,248536188.22,63.72
66,91744.88,0.52,0.4,252957261.32,69.77
40,107220.08,0.39,0.59,273752625.56,98.24
75,131972.43,0.48,0.73,229972138.85,38.3
78,142138.22,0.45,0.64,220537655.52,25.39
51,140182.04,0.35,0.76,273185010.29,97.46
71,145196.94,0.31,0.62,241209975.46,53.69
66,97856.64,0.5,0.51,252948526.3,69.76
63,129837.37,0.54,0.86,258747766.48,77.7
48,120098.63,0.52,0.54,274542056.74,99.32
68,126434.17,0.33,0.77,248537228.27,63.72
44,94154.18,0.43,0.47,274958842.17,99.89
52,113777.74,0.38,0.54,272558605.43,96.61
55,139319.86,0.44,0.61,269992537.84,93.09
64,156883.94,0.45,0.51,256955241.94,75.25
59,146954.26,0.3,0.61,265214164.35,86.55
69,127961.22,0.52,0.45,246203609.42,60.53
42,137854.14,0.46,0.65,274535463.36,99.31
40,119834.23,0.58,0.74,273712091.8,98.19
77,92256.04,0.43,0.44,223811833.39,29.87
48,76688.19,0.33,0.84,274536689.17,99.32
46,108271.41,0.49,0.54,274946451.85,99.88
58,91446.98,0.31,0.46,266571633.75,88.41
56,103643.49,0.35,0.74,268940872.33,91.65
69,117785.4,0.6,0.57,246179398.65,60.49
71,141095.62,0.41,0.65,241192286.27,53.67
42,112717.26,0.6,0.47,274542547.01,99.32
57,128119.44,0.35,0.79,267781155.57,90.07
76,126115.39,0.36,0.65,226948547.07,34.17
37,81293.5,0.59,0.47,271795624.42,95.56
41,100988.1,0.47,0.59,274194200.84,98.85
53,108062.96,0.44,0.84,271770245.22,95.53
71,146778.11,0.38,0.64,241197701.44,53.67
56,157228.81,0.52,0.49,268948262.89,91.66
72,118243.79,0.41,0.51,238558966.36,50.06
55,152605.79,0.38,0.48,270020367.67,93.13
63,95643.77,0.33,0.67,258800001.42,77.77
58,197899.57,0.46,0.83,266492292.55,88.3
44,109156.84,0.38,0.67,274944480.6,99.87
45,133325.69,0.37,0.63,275001033.18,99.95
59,129879.08,0.4,0.85,265168011.06,86.49
55,96047.12,0.28,0.7,270000937.04,93.11
52,143843.25,0.26,0.61,272567998.7,96.62
41,79868.28,0.43,0.5,274205484.2,98.86
76,185903.9,0.37,0.66,226943512.12,34.16
62,109755.52,0.44,0.72,260532174.57,80.14
72,148803.36,0.52,0.64,238526232.37,50.02
72,145758.59,0.32,0.96,238510017.52,49.99
66,138687.39,0.46,0.86,252906502.0,69.7
68,108051.3,0.39,0.8,248530404.45,63.71
58,102009.18,0.54,0.67,266528779.54,88.35
48,124103.6,0.51,0.62,274534570.16,99.31
60,132867.18,0.49,0.46,263757011.77,84.56
79,127923.31,0.52,0.51,217195664.51,20.81
45,90519.79,0.3,0.75,274995183.17,99.94
67,110164.87,0.46,0.65,250787858.49,66.8
43,106468.38,0.49,0.83,274766559.68,99.63
37,73459.83,0.39,0.45,271811885.83,95.58
43,133306.09,0.35,0.59,274807557.03,99.69
74,107199.26,0.38,0.69,232941964.04,42.37
62,121474.98,0.46,0.65,260536750.14,80.15
71,127046.86,0.34,0.79,241182858.63,53.65
43,75325.12,0.46,0.97,274767722.86,99.63
54,113916.82,0.2,0.42,270993759.47,94.46
75,148460.32,0.34,0.49,230025000.98,38.38
54,109498.06,0.61,0.47,270941403.97,94.39
82,196016.76,0.38,0.72,206529014.38,6.21
45,94012.67,0.55,0.58,274987107.69,99.93
46,109380.89,0.32,0.77,274939685.24,99.87
50,127699.48,0.29,0.61,273763795.97,98.26
34,117625.59,0.42,0.68,268938703.37,91.65
73,107669.13,0.55,0.8,235762909.57,46.23
76,99113.54,0.39,0.66,226944767.36,34.16
41,100047.8,0.53,0.63,274183778.49,98.83
78,77217.81,0.44,0.43,220560038.5,25.42
61,186204.46,0.38,0.65,262194367.45,82.42
48,129704.4,0.44,0.68,274534547.26,99.31
67,128377.41,0.47,0.63,250787014.29,66.8
50,124205.14,0.55,0.84,273701840.0,98.17
37,99108.77,0.49,0.84,271767052.65,95.52
68,104953.97,0.34,0.82,248533375.8,63.72
67,93751.35,0.43,0.58,250799118.69,66.82
71,158513.78,0.33,0.77,241183428.36,53.65
52,164135.17,0.51,0.61,272530843.13,96.57
71,129880.17,0.41,0.48,241214364.15,53.7
46,123898.5,0.47,0.59,274943231.92,99.87
42,110315.21,0.41,0.41,274569349.02,99.36
54,116784.34,0.33,0.54,270965874.85,94.43
54,113709.68,0.36,0.63,270951487.38,94.41
73,111488.65,0.55,0.89,235750924.4,46.22
74,169044.76,0.45,0.58,232945608.31,42.38
61,90459.0,0.52,0.79,262171880.17,82.39
73,111446.18,0.52,0.53,235793936.71,46.28
50,115787.09,0.37,0.51,273763398.99,98.26
39,100455.2,0.45,0.64,273190707.66,97.47
73,119012.78,0.41,0.73,235782744.16,46.26
52,99654.26,0.43,0.43,272564472.27,96.62
67,138233.28,0.39,0.41,250828662.84,66.86
51,129087.39,0.35,0.59,273206814.62,97.49
74,164339.56,0.44,0.6,232942790.56,42.37
41,99900.74,0.41,0.74,274184683.64,98.83
39,113523.18,0.39,0.66,273194813.31,97.48
63,131766.51,0.46,0.48,258808136.66,77.78
46,112580.9,0.45,0.87,274914417.19,99.83
71,113806.44,0.48,0.54,241197392.06,53.67
70,137521.18,0.45,0.76,243721499.98,57.13
81,123318.75,0.36,0.8,210180218.54,11.21
40,60609.54,0.5,0.91,273725796.43,98.21
42,127130.5,0.23,0.68,274560629.52,99.35
56,144747.08,0.59,0.7,268908374.17,91.61
55,133844.3,0.32,0.56,270016565.28,93.13
61,118784.89,0.49,0.74,262173616.24,82.39
67,156742.86,0.48,0.67,250776033.96,66.79
72,97935.98,0.4,0.64,238545676.18,50.04
72,156106.82,0.41,0.82,238514034.08,50.0
42,133406.07,0.32,0.38,274589913.69,99.39
53,77730.02,0.38,0.87,271780449.45,95.54
82,121907.36,0.43,0.87,206514145.46,6.19
67,119386.76,0.5,0.62,250786532.76,66.8
52,82363.13,0.33,0.64,272553131.75,96.6
54,112792.11,0.47,0.61,270941002.09,94.39
57,129512.8,0.41,0.91,267757854.19,90.03
59,113924.2,0.31,0.4,265233254.82,86.58
58,94141.87,0.49,0.67,266535782.11,88.36
63,153538.93,0.29,0.76,258792383.33,77.76
66,139970.63,0.44,0.88,252905069.31,69.7
50,98566.47,0.38,0.81,273731598.05,98.21
56,130838.91,0.45,0.74,268925153.38,91.63
70,110824.88,0.51,0.47,243752101.52,57.17
48,158831.68,0.42,0.6,274545733.22,99.33
43,112114.86,0.39,0.45,274817901.28,99.7
71,123827.94,0.35,0.84,241176316.71,53.64
47,104958.98,0.34,0.78,274787124.23,99.66
62,142750.27,0.39,0.83,260517795.35,80.12
67,131236.81,0.51,0.71,250771740.45,66.78
49,93609.68,0.48,0.67,274185618.24,98.83
63,123010.23,0.26,0.47,258834224.76,77.82
63,166594.3,0.24,0.58,258829138.92,77.81
51,135041.09,0.53,0.47,273200141.64,97.49
58,126111.65,0.43,0.8,266521064.89,88.34
65,125382.92,0.45,0.46,255011027.63,72.58
46,98640.49,0.49,0.75,274926073.78,99.85
54,113253.65,0.38,0.76,270933951.87,94.38
57,139349.29,0.48,0.61,267787205.94,90.07
44,119607.39,0.54,0.48,274947976.06,99.88
58,132259.84,0.44,0.59,266546117.84,88.38
50,92611.52,0.28,0.56,273764914.7,98.26
70,87952.46,0.37,0.77,243737432.78,57.15
53,102029.58,0.26,0.44,271830143.72,95.61
68,131010.49,0.45,0.78,248520635.86,63.7
54,113132.81,0.39,0.8,270928205.34,94.38
76,99716.46,0.21,0.47,226981143.16,34.21
53,100926.45,0.51,0.71,271777995.01,95.54
79,95526.51,0.35,0.71,217194794.06,20.81
47,122022.29,0.28,0.81,274788782.64,99.66
56,119963.68,0.31,0.52,268969892.0,91.69
67,149693.02,0.33,0.45,250833625.93,66.86
71,150797.66,0.45,0.48,241211069.38,53.69
60,122823.74,0.62,0.57,263726682.03,84.52
56,135532.74,0.53,0.83,268901380.13,91.6
65,137400.33,0.31,0.76,254989610.54,72.55
60,124329.24,0.43,0.85,263714860.66,84.5
80,100919.71,0.42,0.41,213766937.99,16.12
50,113137.46,0.31,0.4,273783029.77,98.28
63,133763.9,0.27,0.78,258793833.36,77.76
61,124833.29,0.49,0.54,262195759.34,82.42
46,98218.54,0.28,0.56,274965335.08,99.9
75,103542.99,0.35,0.69,229996087.06,38.34
40,134473.19,0.51,0.45,273754908.62,98.24
46,110375.38,0.37,0.75,274937384.81,99.86
64,137527.51,0.39,0.54,256959777.76,75.25
66,102133.12,0.35,0.73,252942156.44,69.75
53,119646.85,0.39,0.85,271772011.56,95.53
38,98187.58,0.45,0.54,272550847.64,96.6
55,104432.78,0.32,0.84,269983632.87,93.08
51,127917.0,0.42,0.66,273188557.48,97.47
61,104968.31,0.47,0.82,262170064.1,82.38
74,137188.47,0.4,0.47,232967880.36,42.41
46,86087.48,0.51,0.7,274932143.52,99.86
75,124556.68,0.24,0.54,230027623.37,38.38
52,115642.82,0.39,0.8,272527198.68,96.56
53,153059.79,0.36,0.72,271788000.6,95.55
53,76479.84,0.32,0.65,271802778.07,95.57
58,118277.23,0.39,0.83,266523788.56,88.35
39,89056.29,0.27,0.58,273212496.2,97.5
49,98128.17,0.33,0.57,274209847.54,98.87
71,93839.55,0.41,0.68,241191370.45,53.66
55,92812.18,0.4,0.69,269992258.72,93.09
62,101052.61,0.45,0.55,260550214.23,80.17
65,94370.99,0.45,0.67,254988276.94,72.55
64,165876.8,0.38,0.84,256913347.79,75.19
72,213067.18,0.38,0.77,238517250.9,50.0
64,129866.38,0.43,0.52,256955680.91,75.25
65,114090.94,0.28,0.52,255022085.98,72.6
50,100932.28,0.51,0.9,273708063.21,98.18
62,132292.09,0.49,0.75,260517785.45,80.12
59,113614.76,0.4,0.87,265169027.18,86.49
55,134742.65,0.37,0.55,270010805.05,93.12
51,151106.04,0.34,0.79,273179923.43,97.46
78,78964.72,0.46,0.69,220538775.24,25.39
67,123227.03,0.46,0.56,250796764.43,66.81
57,122968.21,0.56,0.69,267768540.79,90.05
48,89396.92,0.52,0.79,274522437.45,99.3
55,109295.36,0.46,0.64,269988713.51,93.09
39,95862.13,0.43,0.82,273176148.09,97.45
65,180053.79,0.49,0.83,254941363.37,72.49
69,133405.57,0.49,0.84,246155406.02,60.46
43,102327.77,0.37,0.76,274785897.79,99.66
60,136826.97,0.41,0.66,263739408.99,84.53
53,179934.02,0.45,0.56,271796979.73,95.56
60,120992.35,0.4,0.83,263722053.05,84.51
58,120087.13,0.36,0.62,266551975.23,88.38
50,141128.42,0.54,0.51,273742539.3,98.23
71,137527.51,0.53,0.64,241177495.05,53.65
52,110692.95,0.37,0.46,272568364.98,96.62
70,82132.25,0.4,0.75,243738057.55,57.15
81,96302.48,0.38,0.58,210204086.69,11.24
65,108784.36,0.42,0.53,255005491.55,72.58
82,126448.85,0.28,0.91,206526594.26,6.21
73,159127.01,0.44,0.77,235765217.39,46.24
55,105895.77,0.47,0.8,269971641.92,93.07
49,107958.88,0.55,0.69,274174991.79,98.82
72,182661.94,0.46,0.87,238487933.44,49.96
81,136802.69,0.36,0.79,210178654.63,11.21
41,113572.12,0.34,0.68,274197122.41,98.85
78,121997.37,0.33,0.93,220517856.83,25.36
51,125555.02,0.49,0.52,273199641.5,97.48
60,132166.01,0.3,0.85,263730481.07,84.52
77,108742.36,0.38,0.6,223802991.29,29.86
53,148917.86,0.4,0.63,271796844.29,95.56
73,72498.83,0.46,0.43,235808584.13,46.3
72,117883.05,0.48,0.71,238528122.72,50.02
38,128513.38,0.43,0.68,272534799.04,96.57
57,126079.14,0.37,0.86,267770470.79,90.05
48,213915.29,0.47,0.91,274468551.87,99.22
47,103437.98,0.47,0.93,274758287.11,99.62
74,154616.51,0.35,0.6,232957399.6,42.39
45,118319.33,0.31,0.97,274966324.27,99.9
62,96239.16,0.34,0.7,260545404.81,80.16
71,132204.82,0.35,0.8,241180154.4,53.65
71,100041.05,0.5,0.5,241200259.98,53.68
62,129367.14,0.45,0.6,260543670.97,80.16
76,147817.49,0.46,0.85,226904941.05,34.11
48,103725.14,0.43,0.9,274516013.06,99.29
62,116223.64,0.37,0.75,260536110.04,80.15
42,95578.07,0.41,0.84,274525739.5,99.3
47,109928.22,0.55,0.46,274798608.92,99.67
69,135116.2,0.54,0.74,246161746.53,60.47
51,116054.36,0.49,0.73,273174831.36,97.45
41,85867.51,0.35,0.48,274214609.84,98.87
65,157518.64,0.58,0.41,255000710.87,72.57
47,105808.59,0.39,0.44,274817182.87,99.7
60,139093.6,0.44,0.77,263720403.47,84.51
62,136500.29,0.51,0.49,260549880.45,80.17
79,139348.35,0.35,0.66,217199178.35,20.82
36,119671.46,0.51,0.58,270939313.55,94.39
69,123605.43,0.41,0.64,246193590.38,60.51
61,120522.71,0.31,0.69,262199841.93,82.43
70,112458.5,0.57,0.73,243715686.86,57.12
53,131402.37,0.39,0.65,271794893.07,95.56
49,104199.61,0.4,0.61,274199152.82,98.85
44,93935.88,0.32,0.63,274954652.77,99.89
46,125206.45,0.51,0.8,274911295.24,99.83
76,86884.17,0.38,0.55,226955834.21,34.18
71,158298.34,0.36,0.57,241212519.15,53.69
62,137960.03,0.48,0.75,260518856.81,80.12
44,86003.28,0.56,0.59,274936915.05,99.86
64,134639.16,0.47,0.82,256910378.64,75.18
57,145337.41,0.58,0.57,267778158.69,90.06
75,115002.58,0.43,0.78,229976329.45,38.31
50,102435.55,0.34,0.43,273772977.92,98.27
43,98530.44,0.32,0.55,274812575.43,99.69
68,122603.24,0.47,0.53,248549453.38,63.74
61,108716.89,0.38,0.82,262177831.79,82.4
40,94473.14,0.59,0.85,273708022.81,98.18
77,110370.8,0.51,0.66,223781413.12,29.83
53,105848.36,0.4,0.82,271776195.11,95.54
54,152617.05,0.27,0.7,270954812.26,94.41
57,112215.49,0.58,0.94,267742494.67,90.01
71,113298.51,0.31,0.8,241187307.7,53.66
64,155617.45,0.3,0.43,256991318.5,75.3
70,164560.33,0.48,0.77,243708261.0,57.11
60,113432.54,0.52,0.67,263728481.41,84.52
78,131228.94,0.48,0.44,220561003.24,25.42
43,82129.42,0.29,0.5,274817740.79,99.7
62,117378.54,0.28,0.89,260529003.73,80.14
70,132571.89,0.5,0.88,243699790.54,57.1
53,130471.7,0.5,0.78,271764066.71,95.52
59,140332.03,0.29,0.9,265173296.95,86.5
74,103782.03,0.39,0.84,232926776.12,42.35
65,110288.93,0.53,0.43,255004801.67,72.58
52,118098.68,0.51,0.54,272543757.24,96.59
65,123834.34,0.52,0.44,255005090.79,72.58
65,130523.8,0.57,0.47,254995349.96,72.56
81,123327.35,0.38,0.49,210215767.85,11.26
75,119284.89,0.28,0.65,230008343.01,38.35
74,111067.68,0.41,0.85,232921870.95,42.34
40,127716.8,0.39,0.83,273722026.76,98.2
41,102876.1,0.52,0.69,274178686.8,98.83
71,97865.34,0.48,0.87,241165644.36,53.63
65,110011.61,0.44,0.64,254991894.04,72.56
67,120886.17,0.32,0.86,250778900.18,66.79
67,84360.86,0.54,0.67,250781550.09,66.79
49,112854.78,0.5,0.56,274193647.0,98.85
48,131564.06,0.37,0.84,274523389.73,99.3
49,120897.11,0.48,0.6,274190399.66,98.84
52,81249.13,0.41,0.57,272551905.64,96.6
78,110226.54,0.39,0.56,220556266.77,25.41
50,107710.05,0.46,0.76,273726525.75,98.21
48,116649.86,0.49,0.91,274503460.72,99.27
69,90118.82,0.35,0.41,246221540.83,60.55
46,124424.42,0.35,0.91,274916452.98,99.84
66,165691.95,0.58,0.35,252962020.83,69.78
52,111045.24,0.36,0.54,272562093.77,96.61
46,117114.65,0.35,0.49,274968621.86,99.91
67,97828.59,0.33,0.81,250786429.08,66.8
58,105362.56,0.35,0.46,266570177.08,88.41
65,137608.44,0.37,0.66,254996095.23,72.56
41,138707.58,0.4,0.52,274210865.8,98.87
57,114577.23,0.3,0.44,267829741.86,90.13
46,120469.52,0.39,0.8,274926777.12,99.85
73,132989.37,0.52,0.48,235799784.99,46.28
43,84412.47,0.35,0.54,274809511.17,99.69
62,129608.71,0.55,0.54,260538530.62,80.15
78,88336.12,0.35,0.67,220548067.38,25.4
65,145389.87,0.44,0.71,254978091.52,72.54
73,101318.88,0.38,0.36,235825881.81,46.32
71,115285.37,0.44,0.5,241207786.18,53.69
68,135223.67,0.35,0.6,248556609.05,63.75
46,117027.52,0.48,0.58,274942982.58,99.87
52,100715.32,0.54,0.84,272512474.79,96.54
59,145246.32,0.5,0.76,265161692.65,86.48
