age,income,savings_rate,debt_ratio,purchase_power,purchasing_power
56,45697.79,0.1,0.49,14149.04,17.47
19,36838.27,0.16,0.58,-1914.12,6.24
49,81680.14,0.18,0.23,50829.42,43.11
22,54917.9,0.28,0.23,19615.54,21.29
23,43771.98,0.12,0.54,8941.43,13.83
48,43601.63,0.27,0.49,13743.89,17.19
42,44187.95,0.21,0.56,15278.39,18.26
21,24046.4,0.06,0.13,11058.29,15.31
29,46113.89,0.23,0.41,16995.8,19.46
22,37383.04,0.06,0.17,21519.09,22.62
44,46673.14,0.3,0.35,21042.17,22.29
45,83333.42,0.27,0.18,50681.99,43.01
45,48355.03,0.12,0.16,39172.62,34.96
24,30743.29,0.11,0.11,19608.27,21.29
33,58696.65,0.15,0.42,29405.21,28.14
48,81758.42,0.14,0.28,50585.44,42.94
55,114224.47,0.14,0.15,77149.26,61.51
55,69392.97,0.13,0.26,38866.61,34.75
55,96034.28,0.21,0.18,55476.33,46.36
53,46351.47,0.09,0.57,14672.75,17.84
41,122049.55,0.26,0.26,63877.65,52.24
24,27365.29,0.25,0.27,8530.37,13.54
22,35817.22,0.17,0.52,3868.87,10.28
36,69666.44,0.26,0.42,26700.86,26.25
27,33471.81,0.11,0.46,13336.96,16.9
47,51204.83,0.05,0.42,30714.22,29.05
31,42428.36,0.2,0.57,11784.14,15.82
35,54555.01,0.16,0.2,38870.51,34.75
50,93723.02,0.19,0.59,21446.35,22.57
40,62090.41,0.27,0.52,18626.31,20.6
22,36310.27,0.29,0.39,3977.26,10.36
23,20869.99,0.21,0.43,1601.32,8.7
55,67074.89,0.24,0.42,19030.64,20.88
59,70248.89,0.07,0.13,47335.01,40.67
31,37697.59,0.09,0.21,28759.51,27.68
52,59903.93,0.23,0.58,10951.55,15.23
40,64950.35,0.16,0.37,36261.21,32.93
41,81259.8,0.16,0.29,50337.37,42.77
21,31527.44,0.13,0.48,3356.72,9.92
52,50001.78,0.2,0.36,21518.71,22.62
50,55545.51,0.1,0.11,45763.97,39.57
39,89150.26,0.21,0.47,34272.94,31.54
39,82515.85,0.09,0.47,42062.9,36.98
29,52723.99,0.07,0.18,40620.85,35.98
57,77790.39,0.13,0.58,16531.32,19.14
22,21301.01,0.11,0.21,7392.23,12.75
19,52043.61,0.27,0.33,8980.46,13.86
46,49548.03,0.06,0.16,42863.89,37.54
42,106150.16,0.09,0.4,58839.22,48.71
53,47640.11,0.19,0.29,23910.95,24.29
31,44640.84,0.17,0.28,27164.56,26.57
52,70918.74,0.06,0.51,30120.33,28.64
29,65068.92,0.05,0.1,55628.44,46.47
54,53542.09,0.3,0.5,8592.07,13.58
35,65264.23,0.21,0.39,30490.81,28.89
53,69003.73,0.14,0.59,16949.02,19.43
36,66391.05,0.17,0.39,34010.68,31.36
58,50717.62,0.12,0.13,31101.13,29.32
40,70680.36,0.14,0.13,57717.11,47.93
42,93856.09,0.21,0.54,28431.42,27.45
37,46239.03,0.27,0.52,14646.44,17.82
55,48417.49,0.1,0.27,27231.98,26.62
57,57730.12,0.26,0.41,13300.91,16.88
39,48776.96,0.08,0.34,33382.1,30.92
26,30763.52,0.1,0.58,7397.51,12.75
46,85140.69,0.06,0.57,35132.85,32.14
23,23693.96,0.09,0.59,1750.15,8.8
35,53367.36,0.28,0.53,14372.43,17.63
55,73192.74,0.16,0.55,17130.4,19.55
54,64095.02,0.07,0.21,44250.39,38.51
37,54926.84,0.29,0.52,15760.63,18.6
45,49774.74,0.27,0.45,18152.31,20.27
52,66695.48,0.24,0.58,11753.22,15.79
29,41042.19,0.28,0.39,14292.9,17.57
30,58608.69,0.11,0.14,45867.66,39.64
39,63660.33,0.26,0.4,27402.32,26.74
29,55466.61,0.22,0.44,19251.1,21.04
57,48870.38,0.27,0.21,19578.5,21.27
46,117137.49,0.25,0.3,57008.28,47.43
23,50426.14,0.14,0.4,17420.42,19.76
35,54973.81,0.24,0.29,30069.85,28.6
38,65268.48,0.12,0.29,44378.96,38.6
59,45443.6,0.13,0.17,23325.33,23.89
30,48819.91,0.08,0.57,18727.66,20.67
24,117058.79,0.28,0.48,23678.49,24.13
35,49166.31,0.12,0.1,42558.21,37.33
37,59173.45,0.18,0.48,24844.92,24.95
44,56462.46,0.15,0.47,26449.36,26.07
50,49346.3,0.29,0.1,31464.38,29.58
24,53236.91,0.13,0.28,26581.48,26.16
54,60268.68,0.24,0.4,19243.62,21.03
56,75950.68,0.26,0.33,26512.1,26.11
29,68440.97,0.16,0.49,24938.6,25.01
51,78931.23,0.14,0.31,43606.71,38.06
42,51100.68,0.24,0.18,35282.62,32.24
41,73806.84,0.28,0.59,15302.29,18.28
33,69461.02,0.24,0.22,41070.13,36.29
45,50467.27,0.11,0.46,26414.33,26.04
29,48515.64,0.27,0.17,27920.94,27.1
35,43053.37,0.15,0.26,29871.87,28.46
32,68604.41,0.19,0.32,36448.97,33.06
45,74928.5,0.26,0.2,45310.02,39.26
36,91870.5,0.1,0.32,57612.83,47.86
46,59413.35,0.25,0.18,38196.93,34.28
22,50474.32,0.2,0.38,13922.12,17.31
25,67245.93,0.27,0.43,16287.35,18.96
53,50676.52,0.09,0.13,38314.02,34.36
27,39248.31,0.16,0.54,10821.29,15.14
26,39718.87,0.26,0.19,19666.36,21.33
35,54044.78,0.05,0.21,44335.07,38.57
35,48111.32,0.08,0.43,28002.87,27.16
51,52537.64,0.3,0.33,20035.97,21.59
50,78873.51,0.12,0.35,43537.69,38.02
26,47611.92,0.29,0.16,23539.64,24.04
37,65451.96,0.1,0.5,31452.82,29.57
56,50769.0,0.14,0.41,18406.82,20.45
21,32721.3,0.24,0.17,10755.35,15.1
23,49112.04,0.21,0.29,18557.06,20.55
31,57334.87,0.2,0.51,19382.24,21.13
49,76815.81,0.18,0.38,35459.91,32.37
34,86424.03,0.26,0.15,54686.21,45.81
50,52829.09,0.11,0.29,33432.35,30.95
40,78403.87,0.16,0.22,54087.72,45.39
47,49780.26,0.09,0.36,31250.94,29.43
40,117892.88,0.2,0.52,38280.54,34.34
21,30877.98,0.11,0.32,8960.34,13.84
28,64498.23,0.13,0.32,35539.09,32.42
39,48497.49,0.17,0.55,18901.53,20.79
34,55926.6,0.06,0.39,35267.86,32.23
30,90136.63,0.07,0.38,50650.88,42.99
20,28691.92,0.22,0.23,5587.66,11.48
59,117246.15,0.16,0.4,42663.19,37.4
42,62357.21,0.27,0.39,27125.29,26.54
53,79713.42,0.22,0.3,36858.77,33.35
48,69312.16,0.05,0.6,27489.9,26.8
48,70344.96,0.2,0.54,20893.37,22.18
53,44646.29,0.07,0.47,19078.1,20.92
37,53863.66,0.25,0.37,25812.44,25.62
26,74265.81,0.3,0.33,25194.33,25.19
44,57871.75,0.18,0.19,41048.73,36.28
58,58571.12,0.22,0.25,23539.63,24.04
25,30988.02,0.11,0.49,9103.37,13.94
48,55179.78,0.16,0.33,31384.36,29.52
25,70778.07,0.26,0.54,10253.08,14.75
21,26310.06,0.09,0.17,10756.45,15.1
19,50369.06,0.12,0.35,14831.72,17.95
54,62564.73,0.16,0.42,23847.91,24.25
43,59201.22,0.23,0.36,29677.81,28.33
55,54957.53,0.14,0.54,13826.47,17.24
19,30384.19,0.28,0.59,-8248.03,1.81
33,51700.29,0.07,0.16,43431.22,37.94
55,77205.33,0.14,0.16,50125.6,42.62
31,49348.07,0.23,0.17,32230.19,30.11
58,101595.92,0.11,0.44,38748.99,34.67
26,54035.86,0.21,0.29,24819.62,24.93
23,36676.15,0.09,0.47,10368.83,14.83
27,69773.1,0.06,0.3,43100.41,37.71
19,48362.55,0.08,0.41,12816.94,16.54
54,42373.44,0.28,0.48,7512.68,12.83
53,47911.41,0.19,0.37,19916.63,21.5
20,37299.84,0.25,0.37,3966.18,10.35
58,39512.63,0.13,0.14,21443.38,22.57
41,118965.49,0.2,0.31,64703.38,52.81
27,66126.5,0.17,0.37,28847.12,27.75
52,60713.49,0.29,0.33,23128.44,23.75
32,51507.72,0.24,0.55,14074.1,17.42
22,34697.33,0.23,0.55,298.19,7.79
48,43176.9,0.06,0.51,21578.59,22.66
49,44324.17,0.19,0.29,25534.8,25.43
56,107060.43,0.17,0.46,35466.25,32.37
29,89894.35,0.28,0.3,38385.53,34.41
53,52644.15,0.11,0.22,34058.44,31.39
26,66755.83,0.12,0.27,38565.82,34.54
21,49763.18,0.15,0.14,26693.36,26.24
32,67639.71,0.11,0.27,45188.48,39.17
31,39636.6,0.08,0.33,25645.4,25.51
50,43503.65,0.26,0.58,8417.97,13.46
52,85750.15,0.19,0.26,47350.13,40.68
37,40998.88,0.27,0.55,12753.76,16.49
56,55982.27,0.26,0.21,24874.04,24.97
34,53009.74,0.12,0.2,40443.42,35.85
20,32697.33,0.19,0.36,4518.88,10.74
58,61600.79,0.07,0.44,23287.91,23.86
35,50129.79,0.28,0.12,34553.72,31.74
52,67656.39,0.15,0.21,43026.1,37.66
34,60433.77,0.15,0.33,35509.28,32.4
56,115334.85,0.13,0.27,65719.01,53.52
20,23635.43,0.17,0.46,-1280.25,6.68
20,39480.8,0.11,0.36,10765.93,15.1
44,70154.95,0.14,0.18,52279.93,44.13
31,51625.73,0.25,0.55,12847.05,16.56
49,47157.75,0.26,0.25,25744.68,25.58
52,87861.62,0.13,0.47,35766.26,32.58
57,62958.37,0.17,0.49,15865.22,18.67
21,26438.14,0.27,0.58,-4826.42,4.2
26,56613.03,0.06,0.35,30975.51,29.23
41,103485.0,0.27,0.41,38591.44,34.56
32,55803.26,0.1,0.27,38082.48,34.2
45,62746.33,0.22,0.44,25980.77,25.74
47,99282.86,0.2,0.33,50334.97,42.77
57,45468.79,0.19,0.32,16394.79,19.04
57,99563.29,0.26,0.53,14755.63,17.89
19,56383.69,0.08,0.13,33015.17,30.66
35,47583.72,0.14,0.54,19870.7,21.47
59,46583.78,0.18,0.53,4767.53,10.91
48,55330.48,0.25,0.35,24661.86,24.82
31,36847.39,0.1,0.35,22532.21,23.33
39,65695.86,0.25,0.28,36231.28,32.91
37,49396.08,0.15,0.6,17452.18,19.78
37,65270.28,0.1,0.16,53830.71,45.21
43,47982.08,0.24,0.4,22622.87,23.39
40,79891.16,0.07,0.44,44313.7,38.56
49,75908.0,0.18,0.57,21562.3,22.65
35,49821.58,0.07,0.49,26785.33,26.3
41,68239.41,0.14,0.42,35517.56,32.41
50,63133.91,0.2,0.16,41968.5,36.92
28,85621.82,0.19,0.29,44576.78,38.74
28,39378.41,0.15,0.17,26531.16,26.13
54,57443.87,0.16,0.54,15284.95,18.26
26,40619.05,0.11,0.47,14525.76,17.73
38,61616.01,0.16,0.48,27353.62,26.7
50,71240.57,0.29,0.43,21862.69,22.86
32,47792.17,0.26,0.35,21461.23,22.58
46,57616.54,0.09,0.17,46751.95,40.26
42,81561.74,0.06,0.26,60429.41,49.83
33,87218.2,0.28,0.17,51514.63,43.59
40,70449.2,0.18,0.46,30277.58,28.75
48,60385.57,0.18,0.18,41415.73,36.53
22,39287.35,0.25,0.45,4768.05,10.91
31,65041.29,0.13,0.45,30161.11,28.66
41,65887.0,0.17,0.33,38410.82,34.43
26,31766.9,0.29,0.17,14863.46,17.97
36,69906.26,0.22,0.26,41408.01,36.53
30,43460.34,0.09,0.26,30046.73,28.58
49,46539.99,0.08,0.45,24217.92,24.51
32,38933.87,0.1,0.16,31809.23,29.82
52,57763.96,0.24,0.51,13911.28,17.3
36,47430.8,0.12,0.48,23788.51,24.21
52,39745.31,0.06,0.19,29787.33,28.4
29,47997.71,0.29,0.46,12917.69,16.61
59,48632.47,0.09,0.43,14222.39,17.52
30,52005.27,0.05,0.47,26082.48,25.81
33,48998.42,0.11,0.19,37791.11,34.0
49,108241.78,0.11,0.18,79375.89,63.07
47,71719.59,0.16,0.22,48427.49,41.43
44,55934.89,0.28,0.28,29373.93,28.11
36,58737.6,0.27,0.5,18576.16,20.56
50,93505.86,0.16,0.47,35902.37,32.68
40,80719.13,0.15,0.56,28417.54,27.45
56,42707.34,0.19,0.13,24502.84,24.71
35,47104.05,0.11,0.11,41316.2,36.46
41,52207.57,0.06,0.45,30978.77,29.24
42,56360.34,0.28,0.24,32142.98,30.05
26,41130.72,0.1,0.27,23988.15,24.35
59,55859.42,0.1,0.37,20610.55,21.99
24,59713.18,0.17,0.15,36152.12,32.85
23,61951.85,0.17,0.42,19300.15,21.07
47,57985.89,0.05,0.26,43242.84,37.81
46,45545.74,0.09,0.42,26734.39,26.27
29,40559.87,0.14,0.52,14492.85,17.71
19,30040.4,0.22,0.19,5760.77,11.61
37,46076.73,0.11,0.57,20358.79,21.81
27,74149.76,0.16,0.37,34195.63,31.48
45,49059.2,0.19,0.56,16854.97,19.36
52,72048.67,0.27,0.2,37570.29,33.84
22,25161.6,0.13,0.4,4287.29,10.58
54,71682.42,0.08,0.3,41832.55,36.82
36,57630.4,0.17,0.49,24306.02,24.57
33,92116.87,0.24,0.4,36890.08,33.37
31,42024.65,0.08,0.35,26417.27,26.05
37,52779.21,0.16,0.56,20174.47,21.68
24,40812.94,0.05,0.29,22316.37,23.18
30,51968.16,0.06,0.21,39572.21,35.24
55,54087.68,0.17,0.4,19703.04,21.35
35,54338.89,0.12,0.41,29673.93,28.32
41,57317.98,0.26,0.32,29613.66,28.28
44,42879.24,0.2,0.34,24370.27,24.62
47,82437.69,0.16,0.58,24537.36,24.73
51,159377.74,0.15,0.47,61429.63,50.52
45,67733.38,0.17,0.16,49964.83,42.51
43,49285.16,0.06,0.21,41221.78,36.4
28,39359.5,0.27,0.59,5451.97,11.39
41,73221.41,0.3,0.46,22675.55,23.43
39,67958.29,0.1,0.56,29159.44,27.96
39,57331.52,0.08,0.25,43692.52,38.12
31,69419.68,0.09,0.47,33225.1,30.81
55,39156.62,0.22,0.46,9535.88,14.24
51,75515.37,0.22,0.25,41327.84,36.47
42,66325.93,0.26,0.38,29460.82,28.17
29,40971.37,0.24,0.41,15149.72,18.17
35,43223.77,0.16,0.34,25981.6,25.74
22,44601.4,0.2,0.51,5155.47,11.18
43,94073.12,0.22,0.52,29877.61,28.47
48,59118.99,0.18,0.53,20468.84,21.89
27,39776.88,0.17,0.5,12252.31,16.14
39,64503.13,0.21,0.34,34059.72,31.39
38,106663.21,0.19,0.29,60740.41,50.04
37,67759.72,0.21,0.52,23743.87,24.18
37,69881.74,0.2,0.35,36789.99,33.3
30,80190.7,0.23,0.22,45472.58,39.37
55,67187.88,0.21,0.35,25843.63,25.65
35,49024.23,0.18,0.17,36189.32,32.88
55,41056.21,0.22,0.45,10262.63,14.75
57,45936.37,0.16,0.27,20112.29,21.64
46,49672.03,0.11,0.23,37066.55,33.49
59,67356.84,0.05,0.58,16187.85,18.9
53,75456.5,0.19,0.49,23072.73,23.71
36,62527.63,0.2,0.49,24250.53,24.53
32,41891.81,0.29,0.41,15335.71,18.3
53,104792.58,0.14,0.52,34406.72,31.63
59,49545.29,0.15,0.48,9702.41,14.36
25,58424.89,0.1,0.4,25790.89,25.61
59,56100.22,0.07,0.58,11000.83,15.27
31,58717.9,0.24,0.2,35291.02,32.25
36,69820.23,0.11,0.57,26789.92,26.31
55,49928.5,0.2,0.3,21588.79,22.67
31,83686.16,0.22,0.36,36946.17,33.41
54,42885.78,0.17,0.16,26480.75,26.09
49,49698.22,0.27,0.37,20199.46,21.7
20,66999.25,0.16,0.41,18942.56,20.82
34,68748.84,0.12,0.6,23415.04,23.95
27,129352.94,0.27,0.59,16774.82,19.31
27,51537.19,0.27,0.58,6574.79,12.17
56,99453.42,0.09,0.27,58623.99,48.56
29,34420.69,0.06,0.6,12706.57,16.46
40,46223.9,0.07,0.33,33420.8,30.94
51,78806.2,0.12,0.53,28501.07,27.5
54,41805.36,0.29,0.21,18835.61,20.75
41,59278.33,0.19,0.35,32589.06,30.36
52,85323.86,0.14,0.58,23053.36,23.7
27,59236.64,0.27,0.57,8379.72,13.44
42,62609.66,0.16,0.44,29878.29,28.47
26,42866.32,0.13,0.5,13503.28,17.02
25,50854.87,0.29,0.19,23167.13,23.77
54,70006.08,0.26,0.46,17487.92,19.8
36,51035.89,0.26,0.41,21958.47,22.93
21,47179.65,0.18,0.15,23213.01,23.81
46,84751.35,0.25,0.16,54641.57,45.78
24,42777.76,0.09,0.15,27576.8,26.86
39,62479.22,0.19,0.46,26761.14,26.29
46,71169.91,0.3,0.17,42194.01,37.08
58,66132.47,0.12,0.33,28845.08,27.74
19,54072.92,0.25,0.28,13574.35,17.07
54,47450.72,0.17,0.38,19274.98,21.05
39,54255.7,0.06,0.45,31851.97,29.85
53,53633.48,0.24,0.44,15813.84,18.63
31,44133.15,0.09,0.36,26499.38,26.1
28,33531.16,0.21,0.33,15236.12,18.23
28,27050.95,0.07,0.3,16796.59,19.32
31,80522.1,0.29,0.53,17112.48,19.54
55,42343.86,0.12,0.27,22537.95,23.33
56,94785.75,0.11,0.23,58249.45,48.3
42,76213.78,0.08,0.47,39323.35,35.07
20,33372.75,0.29,0.28,4215.84,10.53
40,72947.37,0.23,0.52,23595.08,24.07
35,66273.89,0.24,0.26,37765.62,33.98
54,46657.75,0.17,0.45,15207.11,18.21
32,56127.65,0.17,0.12,42684.39,37.42
28,39868.55,0.08,0.29,24769.01,24.89
53,72262.84,0.19,0.27,37750.65,33.97
43,53369.29,0.11,0.51,25560.14,25.45
21,39436.53,0.29,0.58,-3901.19,4.85
56,56102.55,0.25,0.33,18949.26,20.83
35,60909.98,0.15,0.51,24778.38,24.9
30,94148.91,0.09,0.45,44876.15,38.95
42,58942.78,0.25,0.58,15490.52,18.41
47,88451.89,0.08,0.51,40232.67,35.71
43,70981.79,0.1,0.14,59451.32,49.14
54,91495.09,0.1,0.46,38113.88,34.22
44,57948.15,0.19,0.37,30434.8,28.86
56,71003.11,0.25,0.11,41183.42,36.37
19,36189.27,0.13,0.23,11459.55,15.59
38,37029.87,0.07,0.56,18905.9,20.8
46,49804.43,0.17,0.56,17511.99,19.82
34,68591.38,0.24,0.5,22282.15,23.16
35,68049.66,0.11,0.59,25413.87,25.35
58,41678.59,0.1,0.5,8972.49,13.85
46,66329.64,0.29,0.11,44386.67,38.61
30,63040.56,0.29,0.24,31056.61,29.29
45,62251.2,0.3,0.12,40933.23,36.2
48,75978.37,0.25,0.15,48643.39,41.59
59,65951.19,0.1,0.21,37076.63,33.5
52,60381.68,0.1,0.35,32738.73,30.47
55,52038.22,0.14,0.52,14471.46,17.7
24,67089.7,0.13,0.53,18199.05,20.3
25,55603.36,0.29,0.41,13132.91,16.76
50,46469.53,0.25,0.56,10207.26,14.71
50,65426.62,0.23,0.35,29139.8,27.95
43,49152.38,0.1,0.54,22841.73,23.55
51,49628.62,0.28,0.33,20020.97,21.58
25,39011.7,0.26,0.24,16139.0,18.86
30,54927.87,0.09,0.56,20916.22,22.2
34,64523.28,0.27,0.29,32280.05,30.15
34,52486.78,0.12,0.35,31578.63,29.66
54,54562.27,0.07,0.26,34212.34,31.5
31,48480.26,0.21,0.43,19570.41,21.26
25,68777.04,0.21,0.6,9543.57,14.25
54,36301.44,0.07,0.11,27463.08,26.78
27,46062.08,0.13,0.55,13505.21,17.02
50,97712.82,0.3,0.1,60093.0,49.59
29,62140.01,0.22,0.28,31635.52,29.69
26,76285.84,0.23,0.18,42042.83,36.97
51,41752.8,0.1,0.48,18237.08,20.33
41,47924.04,0.07,0.13,44089.76,38.4
43,71654.05,0.12,0.38,41194.94,36.38
26,85131.38,0.11,0.25,52377.5,44.2
40,48439.24,0.11,0.17,40392.55,35.82
22,37247.67,0.1,0.49,8323.46,13.4
58,63203.36,0.19,0.21,30559.28,28.94
21,24989.53,0.13,0.21,7608.73,12.9
47,71806.52,0.26,0.24,40043.97,35.57
59,32616.2,0.1,0.39,7844.08,13.06
47,71222.18,0.17,0.43,32468.52,30.28
52,48846.64,0.05,0.11,40812.66,36.11
52,54742.7,0.17,0.22,33188.96,30.78
46,74609.3,0.06,0.32,50316.2,42.75
31,63048.93,0.29,0.27,30111.44,28.63
33,57184.91,0.25,0.54,15729.94,18.58
41,81370.63,0.17,0.49,32788.06,30.5
44,45107.68,0.07,0.41,28042.24,27.18
22,45989.44,0.2,0.27,17354.23,19.71
44,52691.15,0.24,0.45,21359.1,22.51
58,74296.78,0.1,0.52,20990.62,22.25
27,63090.6,0.19,0.4,24913.0,25.0
23,57804.54,0.25,0.49,8839.7,13.76
50,101145.44,0.24,0.47,30097.26,28.62
38,84207.48,0.25,0.39,35845.0,32.64
29,50719.86,0.27,0.26,24602.66,24.78
33,57288.04,0.28,0.47,17459.89,19.78
50,72624.13,0.15,0.2,48395.77,41.41
46,64912.26,0.19,0.49,24741.34,24.88
40,74849.19,0.25,0.5,24368.18,24.61
59,34631.87,0.22,0.51,458.17,7.9
35,107053.26,0.3,0.34,43511.18,38.0
44,63696.6,0.05,0.2,52629.0,44.37
25,30464.85,0.14,0.15,18090.86,20.23
44,51447.68,0.12,0.47,25934.7,25.71
43,42451.93,0.12,0.54,19604.36,21.28
28,38855.28,0.11,0.43,18057.23,20.2
37,58233.73,0.23,0.17,40087.38,35.6
29,87931.9,0.07,0.57,32521.25,30.31
31,62350.96,0.24,0.59,12748.5,16.49
26,52863.03,0.22,0.32,22096.53,23.03
58,43019.86,0.11,0.4,13752.09,17.19
22,32271.21,0.11,0.49,5603.59,11.5
49,52574.48,0.21,0.47,19246.68,21.03
46,53581.45,0.24,0.58,13536.89,17.04
29,48086.92,0.27,0.16,28308.11,27.37
19,33118.66,0.26,0.39,-526.58,7.21
56,53379.11,0.29,0.45,9565.48,14.27
42,53657.2,0.2,0.55,19198.53,21.0
49,64323.69,0.28,0.54,14210.43,17.51
59,50851.21,0.25,0.59,-530.32,7.21
44,45814.41,0.27,0.36,21952.42,22.93
23,44919.6,0.05,0.52,13462.23,16.99
38,59171.63,0.29,0.31,28709.87,27.65
59,38514.27,0.17,0.31,11422.07,15.56
29,45168.5,0.25,0.23,24540.67,24.73
51,72125.76,0.08,0.51,30246.59,28.72
56,44832.39,0.15,0.59,7051.34,12.51
45,48532.71,0.12,0.23,36133.95,32.84
52,56300.67,0.12,0.13,41815.29,36.81
33,68561.34,0.08,0.51,31835.16,29.83
50,107172.88,0.25,0.41,37731.53,33.96
39,73429.78,0.05,0.58,32348.03,30.19
23,66563.74,0.13,0.23,37186.54,33.58
24,51849.02,0.09,0.14,35375.03,32.31
56,49249.26,0.2,0.35,17933.71,20.12
40,73693.48,0.11,0.14,60140.0,49.62
36,58411.53,0.11,0.23,42971.39,37.62
32,62746.36,0.17,0.16,44889.08,38.96
28,40190.21,0.21,0.21,22847.3,23.55
31,63420.33,0.08,0.15,50897.05,43.16
49,60371.49,0.09,0.58,22204.24,23.1
48,66213.33,0.11,0.24,45810.77,39.61
21,39606.58,0.29,0.32,6690.66,12.26
48,58452.51,0.15,0.55,20590.52,21.97
24,54465.27,0.2,0.44,15088.99,18.13
47,56969.25,0.11,0.41,31068.76,29.3
26,32180.13,0.17,0.45,9946.29,14.53
51,42682.05,0.07,0.51,18767.7,20.7
35,61954.53,0.06,0.54,29387.98,28.12
29,46880.18,0.17,0.42,20284.96,21.76
31,37507.59,0.15,0.55,13833.12,17.25
29,54735.84,0.08,0.37,30933.25,29.2
49,60760.2,0.22,0.24,35198.97,32.19
46,55934.88,0.3,0.54,13042.15,16.7
24,50064.72,0.15,0.37,19371.81,21.12
59,83973.49,0.21,0.55,11298.68,15.48
34,85924.26,0.29,0.12,54455.42,45.65
22,44970.57,0.26,0.3,12614.34,16.4
53,59070.87,0.17,0.57,14366.43,17.62
44,65269.56,0.23,0.22,40096.99,35.61
30,59374.5,0.08,0.57,22089.88,23.02
29,49184.73,0.18,0.58,12866.06,16.57
55,61788.22,0.12,0.54,17494.88,19.81
43,45853.35,0.09,0.38,29559.73,28.24
36,60980.37,0.16,0.42,30436.74,28.86
37,68639.19,0.08,0.53,31495.93,29.6
41,55482.29,0.22,0.49,21364.89,22.51
56,56746.12,0.16,0.42,19310.17,21.08
36,46571.59,0.18,0.59,15523.16,18.43
44,48427.53,0.09,0.44,27674.77,26.93
24,49443.28,0.08,0.59,11786.0,15.82
22,33262.39,0.2,0.13,15122.89,18.15
47,44498.79,0.3,0.17,27179.78,26.58
52,47785.36,0.07,0.33,28297.7,27.36
35,47179.04,0.12,0.29,32308.5,30.17
34,72747.88,0.27,0.49,21732.42,22.77
20,41912.1,0.07,0.18,21232.08,22.42
52,50039.17,0.27,0.59,7016.97,12.48
26,41218.44,0.18,0.26,21050.26,22.29
31,83884.12,0.15,0.31,47030.28,40.46
26,67442.03,0.13,0.24,40410.55,35.83
48,49250.2,0.12,0.39,26699.52,26.24
50,86134.43,0.13,0.13,65529.24,53.39
54,58485.08,0.27,0.17,30192.77,28.69
48,77575.83,0.23,0.47,25832.96,25.64
19,34673.79,0.22,0.19,8707.8,13.67
57,82229.65,0.25,0.22,37764.79,33.98
35,45429.55,0.11,0.5,22104.32,23.03
38,57225.47,0.2,0.15,42242.14,37.11
42,88220.33,0.17,0.32,50820.61,43.11
40,40343.91,0.25,0.11,31424.12,29.55
47,61927.21,0.13,0.27,40802.62,36.1
40,56329.3,0.21,0.45,24638.15,24.8
27,63038.4,0.27,0.15,35771.84,32.59
55,80764.38,0.15,0.54,21419.52,22.55
28,65369.26,0.07,0.55,24622.02,24.79
54,63645.73,0.18,0.15,40221.15,35.7
55,59610.81,0.14,0.6,12674.57,16.44
46,57892.63,0.22,0.25,35118.18,32.13
46,66151.4,0.29,0.14,41753.65,36.77
39,94509.73,0.17,0.1,74135.25,59.41
42,51972.84,0.17,0.3,32897.62,30.58
58,50748.75,0.21,0.41,11556.02,15.66
20,37885.76,0.08,0.27,14804.45,17.93
26,69062.26,0.11,0.52,23169.11,23.78
45,66418.14,0.28,0.46,21957.71,22.93
40,81390.88,0.22,0.28,46759.6,40.27
55,79831.46,0.05,0.47,34925.09,31.99
45,73389.58,0.1,0.57,28732.81,27.67
47,49922.73,0.22,0.15,34916.02,31.99
21,80757.24,0.24,0.25,32220.02,30.1
31,86936.26,0.26,0.33,37890.53,34.07
28,52790.84,0.12,0.35,27628.97,26.89
54,44338.61,0.28,0.37,13125.91,16.75
27,33783.88,0.19,0.25,17694.4,19.95
45,66956.26,0.22,0.43,27323.9,26.68
52,51804.58,0.2,0.42,19455.26,21.18
19,19342.32,0.08,0.39,-1275.88,6.69
50,45015.08,0.29,0.16,26499.67,26.1
43,56178.92,0.08,0.34,37660.78,33.91
47,65781.07,0.11,0.28,43660.32,38.1
25,78975.4,0.25,0.35,28386.61,27.42
21,49325.28,0.2,0.56,2650.56,9.43
38,55571.2,0.26,0.34,27532.12,26.83
38,67361.29,0.18,0.11,53414.54,44.92
48,67253.89,0.14,0.32,39056.36,34.88
53,74126.48,0.28,0.51,14348.15,17.61
53,59739.08,0.06,0.49,25798.06,25.61
57,78213.15,0.26,0.36,23677.64,24.13
45,78491.94,0.11,0.22,56852.35,47.32
44,64042.51,0.26,0.33,30781.53,29.1
32,54575.23,0.08,0.38,32218.57,30.1
35,76961.04,0.2,0.6,20199.03,21.7
36,50461.67,0.27,0.42,20264.89,21.75
47,46331.15,0.17,0.45,21332.22,22.49
38,44579.73,0.24,0.35,24138.97,24.45
45,52664.9,0.25,0.28,29420.9,28.15
36,71734.88,0.23,0.51,23354.8,23.91
22,36807.12,0.28,0.35,6460.28,12.09
19,40404.33,0.16,0.6,-2236.26,6.01
19,30332.85,0.09,0.33,5718.32,11.58
44,56082.34,0.06,0.13,50115.58,42.61
38,48564.37,0.11,0.44,26808.77,26.32
41,60789.29,0.09,0.12,53404.59,44.91
28,49214.26,0.19,0.23,28648.41,27.61
29,60108.27,0.1,0.28,38364.75,34.4
59,60095.75,0.06,0.47,19597.28,21.28
59,52440.37,0.06,0.35,22428.6,23.26
